year,station_number,url,exists,downloaded,not_zip_file,city
2017,5014,https://www.bast.de/videos/2017/zst5014.zip,True,True,False,duesseldorf
2017,5040,https://www.bast.de/videos/2017/zst5040.zip,True,True,False,duesseldorf
2017,5030,https://www.bast.de/videos/2017/zst5030.zip,True,True,False,duesseldorf
2017,5061,https://www.bast.de/videos/2017/zst5061.zip,True,True,True,duesseldorf
2017,5027,https://www.bast.de/videos/2017/zst5027.zip,True,True,False,duesseldorf
2017,3667,https://www.bast.de/videos/2017/zst3667.zip,True,True,False,berlin
2017,3629,https://www.bast.de/videos/2017/zst3629.zip,True,True,False,berlin
2017,3606,https://www.bast.de/videos/2017/zst3606.zip,True,True,False,berlin
2017,5686,https://www.bast.de/videos/2017/zst5686.zip,True,True,True,duesseldorf
2017,5049,https://www.bast.de/videos/2017/zst5049.zip,True,True,False,cologne
2017,5053,https://www.bast.de/videos/2017/zst5053.zip,True,True,False,cologne
2017,3602,https://www.bast.de/videos/2017/zst3602.zip,True,True,False,berlin
2017,5097,https://www.bast.de/videos/2017/zst5097.zip,True,True,True,duesseldorf
2017,5021,https://www.bast.de/videos/2017/zst5021.zip,True,True,False,cologne
2017,5673,https://www.bast.de/videos/2017/zst5673.zip,True,True,False,cologne
2017,5065,https://www.bast.de/videos/2017/zst5065.zip,True,True,False,duesseldorf
2017,5655,https://www.bast.de/videos/2017/zst5655.zip,True,True,False,duesseldorf
2017,5048,https://www.bast.de/videos/2017/zst5048.zip,True,True,False,cologne
2017,5010,https://www.bast.de/videos/2017/zst5010.zip,True,True,False,cologne
2017,5004,https://www.bast.de/videos/2017/zst5004.zip,True,True,True,cologne
2017,5672,https://www.bast.de/videos/2017/zst5672.zip,True,True,True,cologne
2016,3625,https://www.bast.de/videos/2016/zst3625.zip,True,True,False,berlin
2016,5262,https://www.bast.de/videos/2016/zst5262.zip,True,True,False,duesseldorf
2017,5032,https://www.bast.de/videos/2017/zst5032.zip,True,True,True,cologne
2016,3718,https://www.bast.de/videos/2016/zst3718.zip,True,True,False,berlin
2016,2066,https://www.bast.de/videos/2016/zst2066.zip,True,True,False,berlin
2016,3717,https://www.bast.de/videos/2016/zst3717.zip,True,True,False,berlin
2016,5031,https://www.bast.de/videos/2016/zst5031.zip,True,True,False,duesseldorf
2016,2063,https://www.bast.de/videos/2016/zst2063.zip,True,True,False,berlin
2016,2062,https://www.bast.de/videos/2016/zst2062.zip,True,True,False,berlin
2016,2065,https://www.bast.de/videos/2016/zst2065.zip,True,True,False,berlin
2016,2061,https://www.bast.de/videos/2016/zst2061.zip,True,True,False,berlin
2016,2064,https://www.bast.de/videos/2016/zst2064.zip,True,True,False,berlin
2016,3632,https://www.bast.de/videos/2016/zst3632.zip,True,True,False,berlin
2016,2002,https://www.bast.de/videos/2016/zst2002.zip,True,True,False,berlin
2016,5036,https://www.bast.de/videos/2016/zst5036.zip,True,True,False,cologne
2016,2011,https://www.bast.de/videos/2016/zst2011.zip,True,True,False,berlin
2016,2013,https://www.bast.de/videos/2016/zst2013.zip,True,True,False,berlin
2016,3615,https://www.bast.de/videos/2016/zst3615.zip,True,True,False,berlin
2016,2012,https://www.bast.de/videos/2016/zst2012.zip,True,True,False,berlin
2016,2008,https://www.bast.de/videos/2016/zst2008.zip,True,True,False,berlin
2016,2004,https://www.bast.de/videos/2016/zst2004.zip,True,True,False,berlin
2016,2010,https://www.bast.de/videos/2016/zst2010.zip,True,True,False,berlin
2016,2005,https://www.bast.de/videos/2016/zst2005.zip,True,True,False,berlin
2016,3631,https://www.bast.de/videos/2016/zst3631.zip,True,True,True,berlin
2016,2003,https://www.bast.de/videos/2016/zst2003.zip,True,True,False,berlin
2016,2014,https://www.bast.de/videos/2016/zst2014.zip,True,True,False,berlin
2016,2006,https://www.bast.de/videos/2016/zst2006.zip,True,True,False,berlin
2016,5090,https://www.bast.de/videos/2016/zst5090.zip,True,True,False,duesseldorf
2016,5670,https://www.bast.de/videos/2016/zst5670.zip,True,True,False,duesseldorf
2016,5601,https://www.bast.de/videos/2016/zst5601.zip,True,True,False,duesseldorf
2016,5061,https://www.bast.de/videos/2016/zst5061.zip,True,True,False,duesseldorf
2016,5014,https://www.bast.de/videos/2016/zst5014.zip,True,True,False,duesseldorf
2016,5674,https://www.bast.de/videos/2016/zst5674.zip,True,True,True,cologne
2016,5040,https://www.bast.de/videos/2016/zst5040.zip,True,True,False,duesseldorf
2016,5030,https://www.bast.de/videos/2016/zst5030.zip,True,True,False,duesseldorf
2016,5027,https://www.bast.de/videos/2016/zst5027.zip,True,True,False,duesseldorf
2016,5097,https://www.bast.de/videos/2016/zst5097.zip,True,True,False,duesseldorf
2016,5686,https://www.bast.de/videos/2016/zst5686.zip,True,True,False,duesseldorf
2016,3629,https://www.bast.de/videos/2016/zst3629.zip,True,True,False,berlin
2016,3667,https://www.bast.de/videos/2016/zst3667.zip,True,True,False,berlin
2016,3606,https://www.bast.de/videos/2016/zst3606.zip,True,True,False,berlin
2016,3602,https://www.bast.de/videos/2016/zst3602.zip,True,True,False,berlin
2016,5049,https://www.bast.de/videos/2016/zst5049.zip,True,True,False,cologne
2016,5053,https://www.bast.de/videos/2016/zst5053.zip,True,True,False,cologne
2016,5021,https://www.bast.de/videos/2016/zst5021.zip,True,True,False,cologne
2016,5655,https://www.bast.de/videos/2016/zst5655.zip,True,True,False,duesseldorf
2016,5065,https://www.bast.de/videos/2016/zst5065.zip,True,True,False,duesseldorf
2016,5673,https://www.bast.de/videos/2016/zst5673.zip,True,True,False,cologne
2016,5004,https://www.bast.de/videos/2016/zst5004.zip,True,True,True,cologne
2016,5048,https://www.bast.de/videos/2016/zst5048.zip,True,True,False,cologne
2016,5010,https://www.bast.de/videos/2016/zst5010.zip,True,True,False,cologne
2015,3625,https://www.bast.de/videos/2015/zst3625.zip,True,True,False,berlin
2015,5262,https://www.bast.de/videos/2015/zst5262.zip,True,True,False,duesseldorf
2015,2066,https://www.bast.de/videos/2015/zst2066.zip,True,True,False,berlin
2016,5032,https://www.bast.de/videos/2016/zst5032.zip,True,True,True,cologne
2016,5672,https://www.bast.de/videos/2016/zst5672.zip,True,True,True,cologne
2015,3717,https://www.bast.de/videos/2015/zst3717.zip,True,True,False,berlin
2015,3718,https://www.bast.de/videos/2015/zst3718.zip,True,True,False,berlin
2015,2063,https://www.bast.de/videos/2015/zst2063.zip,True,True,False,berlin
2015,5031,https://www.bast.de/videos/2015/zst5031.zip,True,True,False,duesseldorf
2015,2062,https://www.bast.de/videos/2015/zst2062.zip,True,True,False,berlin
2015,2065,https://www.bast.de/videos/2015/zst2065.zip,True,True,False,berlin
2015,3632,https://www.bast.de/videos/2015/zst3632.zip,True,True,False,berlin
2015,2061,https://www.bast.de/videos/2015/zst2061.zip,True,True,False,berlin
2015,2002,https://www.bast.de/videos/2015/zst2002.zip,True,True,False,berlin
2015,5036,https://www.bast.de/videos/2015/zst5036.zip,True,True,False,cologne
2015,2064,https://www.bast.de/videos/2015/zst2064.zip,True,True,False,berlin
2015,3615,https://www.bast.de/videos/2015/zst3615.zip,True,True,False,berlin
2015,2011,https://www.bast.de/videos/2015/zst2011.zip,True,True,False,berlin
2015,2012,https://www.bast.de/videos/2015/zst2012.zip,True,True,False,berlin
2015,2013,https://www.bast.de/videos/2015/zst2013.zip,True,True,False,berlin
2015,2008,https://www.bast.de/videos/2015/zst2008.zip,True,True,False,berlin
2015,2010,https://www.bast.de/videos/2015/zst2010.zip,True,True,False,berlin
2015,2005,https://www.bast.de/videos/2015/zst2005.zip,True,True,False,berlin
2015,2004,https://www.bast.de/videos/2015/zst2004.zip,True,True,False,berlin
2015,3631,https://www.bast.de/videos/2015/zst3631.zip,True,True,True,berlin
2015,2006,https://www.bast.de/videos/2015/zst2006.zip,True,True,False,berlin
2015,2003,https://www.bast.de/videos/2015/zst2003.zip,True,True,False,berlin
2015,5090,https://www.bast.de/videos/2015/zst5090.zip,True,True,False,duesseldorf
2015,2014,https://www.bast.de/videos/2015/zst2014.zip,True,True,False,berlin
2015,5674,https://www.bast.de/videos/2015/zst5674.zip,True,True,False,cologne
2015,5670,https://www.bast.de/videos/2015/zst5670.zip,True,True,False,duesseldorf
2015,5061,https://www.bast.de/videos/2015/zst5061.zip,True,True,False,duesseldorf
2015,5601,https://www.bast.de/videos/2015/zst5601.zip,True,True,False,duesseldorf
2015,5014,https://www.bast.de/videos/2015/zst5014.zip,True,True,False,duesseldorf
2015,5030,https://www.bast.de/videos/2015/zst5030.zip,True,True,False,duesseldorf
2015,5027,https://www.bast.de/videos/2015/zst5027.zip,True,True,False,duesseldorf
2015,5040,https://www.bast.de/videos/2015/zst5040.zip,True,True,False,duesseldorf
2015,5097,https://www.bast.de/videos/2015/zst5097.zip,True,True,False,duesseldorf
2015,5686,https://www.bast.de/videos/2015/zst5686.zip,True,True,False,duesseldorf
2015,3606,https://www.bast.de/videos/2015/zst3606.zip,True,True,False,berlin
2015,3629,https://www.bast.de/videos/2015/zst3629.zip,True,True,False,berlin
2015,5049,https://www.bast.de/videos/2015/zst5049.zip,True,True,False,cologne
2015,5053,https://www.bast.de/videos/2015/zst5053.zip,True,True,False,cologne
2015,3602,https://www.bast.de/videos/2015/zst3602.zip,True,True,False,berlin
2015,5021,https://www.bast.de/videos/2015/zst5021.zip,True,True,False,cologne
2015,5655,https://www.bast.de/videos/2015/zst5655.zip,True,True,False,duesseldorf
2015,5065,https://www.bast.de/videos/2015/zst5065.zip,True,True,False,duesseldorf
2015,3667,https://www.bast.de/videos/2015/zst3667.zip,True,True,True,berlin
2015,5004,https://www.bast.de/videos/2015/zst5004.zip,True,True,False,cologne
2015,5673,https://www.bast.de/videos/2015/zst5673.zip,True,True,False,cologne
2015,5672,https://www.bast.de/videos/2015/zst5672.zip,True,True,False,cologne
2015,5048,https://www.bast.de/videos/2015/zst5048.zip,True,True,False,cologne
2015,5010,https://www.bast.de/videos/2015/zst5010.zip,True,True,False,cologne
2014,5262,https://www.bast.de/videos/2014/zst5262.zip,True,True,False,duesseldorf
2015,5032,https://www.bast.de/videos/2015/zst5032.zip,True,True,True,cologne
2014,2066,https://www.bast.de/videos/2014/zst2066.zip,True,True,False,berlin
2014,3625,https://www.bast.de/videos/2014/zst3625.zip,True,True,False,berlin
2014,3718,https://www.bast.de/videos/2014/zst3718.zip,True,True,False,berlin
2014,3717,https://www.bast.de/videos/2014/zst3717.zip,True,True,False,berlin
2014,2062,https://www.bast.de/videos/2014/zst2062.zip,True,True,False,berlin
2014,2063,https://www.bast.de/videos/2014/zst2063.zip,True,True,False,berlin
2014,5031,https://www.bast.de/videos/2014/zst5031.zip,True,True,False,duesseldorf
2014,3632,https://www.bast.de/videos/2014/zst3632.zip,True,True,False,berlin
2014,2065,https://www.bast.de/videos/2014/zst2065.zip,True,True,False,berlin
2014,2061,https://www.bast.de/videos/2014/zst2061.zip,True,True,False,berlin
2014,2064,https://www.bast.de/videos/2014/zst2064.zip,True,True,False,berlin
2014,5036,https://www.bast.de/videos/2014/zst5036.zip,True,True,False,cologne
2014,2002,https://www.bast.de/videos/2014/zst2002.zip,True,True,False,berlin
2014,3615,https://www.bast.de/videos/2014/zst3615.zip,True,True,False,berlin
2014,2012,https://www.bast.de/videos/2014/zst2012.zip,True,True,False,berlin
2014,2011,https://www.bast.de/videos/2014/zst2011.zip,True,True,False,berlin
2014,2013,https://www.bast.de/videos/2014/zst2013.zip,True,True,False,berlin
2014,3614,https://www.bast.de/videos/2014/zst3614.zip,True,True,False,berlin
2014,2010,https://www.bast.de/videos/2014/zst2010.zip,True,True,False,berlin
2014,2008,https://www.bast.de/videos/2014/zst2008.zip,True,True,False,berlin
2014,2004,https://www.bast.de/videos/2014/zst2004.zip,True,True,False,berlin
2014,2005,https://www.bast.de/videos/2014/zst2005.zip,True,True,False,berlin
2014,3631,https://www.bast.de/videos/2014/zst3631.zip,True,True,True,berlin
2014,2009,https://www.bast.de/videos/2014/zst2009.zip,True,True,False,berlin
2014,2003,https://www.bast.de/videos/2014/zst2003.zip,True,True,False,berlin
2014,2006,https://www.bast.de/videos/2014/zst2006.zip,True,True,False,berlin
2014,5670,https://www.bast.de/videos/2014/zst5670.zip,True,True,False,duesseldorf
2014,5090,https://www.bast.de/videos/2014/zst5090.zip,True,True,True,duesseldorf
2014,5601,https://www.bast.de/videos/2014/zst5601.zip,True,True,False,duesseldorf
2014,5061,https://www.bast.de/videos/2014/zst5061.zip,True,True,False,duesseldorf
2014,5014,https://www.bast.de/videos/2014/zst5014.zip,True,True,False,duesseldorf
2014,5030,https://www.bast.de/videos/2014/zst5030.zip,True,True,False,duesseldorf
2014,5027,https://www.bast.de/videos/2014/zst5027.zip,True,True,False,duesseldorf
2014,5040,https://www.bast.de/videos/2014/zst5040.zip,True,True,False,duesseldorf
2014,5686,https://www.bast.de/videos/2014/zst5686.zip,True,True,False,duesseldorf
2014,3606,https://www.bast.de/videos/2014/zst3606.zip,True,True,False,berlin
2014,3629,https://www.bast.de/videos/2014/zst3629.zip,True,True,False,berlin
2014,3667,https://www.bast.de/videos/2014/zst3667.zip,True,True,False,berlin
2014,5097,https://www.bast.de/videos/2014/zst5097.zip,True,True,True,duesseldorf
2014,5674,https://www.bast.de/videos/2014/zst5674.zip,True,True,False,cologne
2014,5049,https://www.bast.de/videos/2014/zst5049.zip,True,True,False,cologne
2014,3602,https://www.bast.de/videos/2014/zst3602.zip,True,True,False,berlin
2014,5053,https://www.bast.de/videos/2014/zst5053.zip,True,True,False,cologne
2014,5004,https://www.bast.de/videos/2014/zst5004.zip,True,True,False,cologne
2014,5021,https://www.bast.de/videos/2014/zst5021.zip,True,True,False,cologne
2014,5065,https://www.bast.de/videos/2014/zst5065.zip,True,True,False,duesseldorf
2014,5655,https://www.bast.de/videos/2014/zst5655.zip,True,True,False,duesseldorf
2014,5048,https://www.bast.de/videos/2014/zst5048.zip,True,True,False,cologne
2014,5672,https://www.bast.de/videos/2014/zst5672.zip,True,True,False,cologne
2014,5673,https://www.bast.de/videos/2014/zst5673.zip,True,True,False,cologne
2014,5032,https://www.bast.de/videos/2014/zst5032.zip,True,True,False,cologne
2014,5010,https://www.bast.de/videos/2014/zst5010.zip,True,True,False,cologne
2013,5262,https://www.bast.de/videos/2013/zst5262.zip,True,True,False,duesseldorf
2013,2066,https://www.bast.de/videos/2013/zst2066.zip,True,True,False,berlin
2013,3717,https://www.bast.de/videos/2013/zst3717.zip,True,True,False,berlin
2013,3718,https://www.bast.de/videos/2013/zst3718.zip,True,True,False,berlin
2013,3625,https://www.bast.de/videos/2013/zst3625.zip,True,True,False,berlin
2013,5031,https://www.bast.de/videos/2013/zst5031.zip,True,True,False,duesseldorf
2013,2063,https://www.bast.de/videos/2013/zst2063.zip,True,True,False,berlin
2013,2062,https://www.bast.de/videos/2013/zst2062.zip,True,True,False,berlin
2013,3632,https://www.bast.de/videos/2013/zst3632.zip,True,True,False,berlin
2013,2065,https://www.bast.de/videos/2013/zst2065.zip,True,True,False,berlin
2013,2064,https://www.bast.de/videos/2013/zst2064.zip,True,True,False,berlin
2013,2061,https://www.bast.de/videos/2013/zst2061.zip,True,True,False,berlin
2013,5036,https://www.bast.de/videos/2013/zst5036.zip,True,True,False,cologne
2013,3615,https://www.bast.de/videos/2013/zst3615.zip,True,True,False,berlin
2013,2002,https://www.bast.de/videos/2013/zst2002.zip,True,True,False,berlin
2013,2011,https://www.bast.de/videos/2013/zst2011.zip,True,True,False,berlin
2013,2012,https://www.bast.de/videos/2013/zst2012.zip,True,True,False,berlin
2013,2013,https://www.bast.de/videos/2013/zst2013.zip,True,True,False,berlin
2013,3614,https://www.bast.de/videos/2013/zst3614.zip,True,True,False,berlin
2013,2008,https://www.bast.de/videos/2013/zst2008.zip,True,True,False,berlin
2013,2010,https://www.bast.de/videos/2013/zst2010.zip,True,True,False,berlin
2013,2004,https://www.bast.de/videos/2013/zst2004.zip,True,True,False,berlin
2013,3631,https://www.bast.de/videos/2013/zst3631.zip,True,True,True,berlin
2013,2005,https://www.bast.de/videos/2013/zst2005.zip,True,True,False,berlin
2013,2009,https://www.bast.de/videos/2013/zst2009.zip,True,True,False,berlin
2013,2003,https://www.bast.de/videos/2013/zst2003.zip,True,True,False,berlin
2013,5670,https://www.bast.de/videos/2013/zst5670.zip,True,True,False,duesseldorf
2013,2006,https://www.bast.de/videos/2013/zst2006.zip,True,True,False,berlin
2013,5674,https://www.bast.de/videos/2013/zst5674.zip,True,True,False,cologne
2013,5061,https://www.bast.de/videos/2013/zst5061.zip,True,True,False,duesseldorf
2013,5601,https://www.bast.de/videos/2013/zst5601.zip,True,True,False,duesseldorf
2013,5030,https://www.bast.de/videos/2013/zst5030.zip,True,True,False,duesseldorf
2013,5014,https://www.bast.de/videos/2013/zst5014.zip,True,True,False,duesseldorf
2013,5040,https://www.bast.de/videos/2013/zst5040.zip,True,True,False,duesseldorf
2013,5027,https://www.bast.de/videos/2013/zst5027.zip,True,True,False,duesseldorf
2013,5686,https://www.bast.de/videos/2013/zst5686.zip,True,True,False,duesseldorf
2013,3606,https://www.bast.de/videos/2013/zst3606.zip,True,True,False,berlin
2013,3629,https://www.bast.de/videos/2013/zst3629.zip,True,True,False,berlin
2013,3602,https://www.bast.de/videos/2013/zst3602.zip,True,True,False,berlin
2013,5049,https://www.bast.de/videos/2013/zst5049.zip,True,True,False,cologne
2013,3667,https://www.bast.de/videos/2013/zst3667.zip,True,True,False,berlin
2013,5053,https://www.bast.de/videos/2013/zst5053.zip,True,True,False,cologne
2013,5021,https://www.bast.de/videos/2013/zst5021.zip,True,True,False,cologne
2013,5655,https://www.bast.de/videos/2013/zst5655.zip,True,True,False,duesseldorf
2013,5004,https://www.bast.de/videos/2013/zst5004.zip,True,True,False,cologne
2013,5673,https://www.bast.de/videos/2013/zst5673.zip,True,True,False,cologne
2013,5065,https://www.bast.de/videos/2013/zst5065.zip,True,True,False,duesseldorf
2013,5672,https://www.bast.de/videos/2013/zst5672.zip,True,True,False,cologne
2013,5032,https://www.bast.de/videos/2013/zst5032.zip,True,True,False,cologne
2012,5262,https://www.bast.de/videos/2012/zst5262.zip,True,True,False,duesseldorf
2013,5048,https://www.bast.de/videos/2013/zst5048.zip,True,True,False,cologne
2013,5010,https://www.bast.de/videos/2013/zst5010.zip,True,True,False,cologne
2012,3625,https://www.bast.de/videos/2012/zst3625.zip,True,True,False,berlin
2012,3718,https://www.bast.de/videos/2012/zst3718.zip,True,True,False,berlin
2012,2066,https://www.bast.de/videos/2012/zst2066.zip,True,True,False,berlin
2012,3717,https://www.bast.de/videos/2012/zst3717.zip,True,True,False,berlin
2012,2063,https://www.bast.de/videos/2012/zst2063.zip,True,True,False,berlin
2012,5031,https://www.bast.de/videos/2012/zst5031.zip,True,True,False,duesseldorf
2012,2062,https://www.bast.de/videos/2012/zst2062.zip,True,True,False,berlin
2012,3632,https://www.bast.de/videos/2012/zst3632.zip,True,True,False,berlin
2012,2065,https://www.bast.de/videos/2012/zst2065.zip,True,True,False,berlin
2012,2061,https://www.bast.de/videos/2012/zst2061.zip,True,True,False,berlin
2012,2064,https://www.bast.de/videos/2012/zst2064.zip,True,True,False,berlin
2012,2002,https://www.bast.de/videos/2012/zst2002.zip,True,True,False,berlin
2012,5036,https://www.bast.de/videos/2012/zst5036.zip,True,True,False,cologne
2012,2011,https://www.bast.de/videos/2012/zst2011.zip,True,True,False,berlin
2012,3615,https://www.bast.de/videos/2012/zst3615.zip,True,True,False,berlin
2012,2013,https://www.bast.de/videos/2012/zst2013.zip,True,True,False,berlin
2012,2012,https://www.bast.de/videos/2012/zst2012.zip,True,True,False,berlin
2012,2008,https://www.bast.de/videos/2012/zst2008.zip,True,True,False,berlin
2012,3614,https://www.bast.de/videos/2012/zst3614.zip,True,True,False,berlin
2012,2010,https://www.bast.de/videos/2012/zst2010.zip,True,True,False,berlin
2012,2004,https://www.bast.de/videos/2012/zst2004.zip,True,True,False,berlin
2012,2009,https://www.bast.de/videos/2012/zst2009.zip,True,True,False,berlin
2012,2005,https://www.bast.de/videos/2012/zst2005.zip,True,True,False,berlin
2012,3631,https://www.bast.de/videos/2012/zst3631.zip,True,True,True,berlin
2012,2003,https://www.bast.de/videos/2012/zst2003.zip,True,True,False,berlin
2012,2006,https://www.bast.de/videos/2012/zst2006.zip,True,True,False,berlin
2012,5674,https://www.bast.de/videos/2012/zst5674.zip,True,True,False,cologne
2012,5670,https://www.bast.de/videos/2012/zst5670.zip,True,True,False,duesseldorf
2012,5061,https://www.bast.de/videos/2012/zst5061.zip,True,True,False,duesseldorf
2012,5601,https://www.bast.de/videos/2012/zst5601.zip,True,True,False,duesseldorf
2012,5014,https://www.bast.de/videos/2012/zst5014.zip,True,True,False,duesseldorf
2012,5030,https://www.bast.de/videos/2012/zst5030.zip,True,True,False,duesseldorf
2012,5027,https://www.bast.de/videos/2012/zst5027.zip,True,True,False,duesseldorf
2012,5040,https://www.bast.de/videos/2012/zst5040.zip,True,True,False,duesseldorf
2012,5686,https://www.bast.de/videos/2012/zst5686.zip,True,True,False,duesseldorf
2012,3629,https://www.bast.de/videos/2012/zst3629.zip,True,True,False,berlin
2012,3606,https://www.bast.de/videos/2012/zst3606.zip,True,True,False,berlin
2012,3602,https://www.bast.de/videos/2012/zst3602.zip,True,True,False,berlin
2012,3667,https://www.bast.de/videos/2012/zst3667.zip,True,True,False,berlin
2012,5049,https://www.bast.de/videos/2012/zst5049.zip,True,True,False,cologne
2012,5021,https://www.bast.de/videos/2012/zst5021.zip,True,True,False,cologne
2012,5053,https://www.bast.de/videos/2012/zst5053.zip,True,True,False,cologne
2012,5004,https://www.bast.de/videos/2012/zst5004.zip,True,True,False,cologne
2012,5655,https://www.bast.de/videos/2012/zst5655.zip,True,True,False,duesseldorf
2012,5065,https://www.bast.de/videos/2012/zst5065.zip,True,True,False,duesseldorf
2012,5672,https://www.bast.de/videos/2012/zst5672.zip,True,True,False,cologne
2012,5032,https://www.bast.de/videos/2012/zst5032.zip,True,True,False,cologne
2012,5010,https://www.bast.de/videos/2012/zst5010.zip,True,True,False,cologne
2012,5673,https://www.bast.de/videos/2012/zst5673.zip,True,True,False,cologne
2012,5048,https://www.bast.de/videos/2012/zst5048.zip,True,True,False,cologne
2011,5262,https://www.bast.de/videos/2011/zst5262.zip,True,True,False,duesseldorf
2011,3625,https://www.bast.de/videos/2011/zst3625.zip,True,True,False,berlin
2011,3717,https://www.bast.de/videos/2011/zst3717.zip,True,True,False,berlin
2011,2066,https://www.bast.de/videos/2011/zst2066.zip,True,True,False,berlin
2011,3718,https://www.bast.de/videos/2011/zst3718.zip,True,True,False,berlin
2011,2063,https://www.bast.de/videos/2011/zst2063.zip,True,True,False,berlin
2011,2062,https://www.bast.de/videos/2011/zst2062.zip,True,True,False,berlin
2011,5031,https://www.bast.de/videos/2011/zst5031.zip,True,True,False,duesseldorf
2011,2065,https://www.bast.de/videos/2011/zst2065.zip,True,True,False,berlin
2011,3632,https://www.bast.de/videos/2011/zst3632.zip,True,True,False,berlin
2011,2002,https://www.bast.de/videos/2011/zst2002.zip,True,True,False,berlin
2011,2061,https://www.bast.de/videos/2011/zst2061.zip,True,True,False,berlin
2011,2064,https://www.bast.de/videos/2011/zst2064.zip,True,True,False,berlin
2011,5036,https://www.bast.de/videos/2011/zst5036.zip,True,True,False,cologne
2011,3615,https://www.bast.de/videos/2011/zst3615.zip,True,True,False,berlin
2011,2011,https://www.bast.de/videos/2011/zst2011.zip,True,True,False,berlin
2011,2013,https://www.bast.de/videos/2011/zst2013.zip,True,True,False,berlin
2011,2012,https://www.bast.de/videos/2011/zst2012.zip,True,True,False,berlin
2011,3614,https://www.bast.de/videos/2011/zst3614.zip,True,True,False,berlin
2011,2008,https://www.bast.de/videos/2011/zst2008.zip,True,True,False,berlin
2011,2010,https://www.bast.de/videos/2011/zst2010.zip,True,True,False,berlin
2011,3631,https://www.bast.de/videos/2011/zst3631.zip,True,True,True,berlin
2011,2009,https://www.bast.de/videos/2011/zst2009.zip,True,True,False,berlin
2011,2003,https://www.bast.de/videos/2011/zst2003.zip,True,True,False,berlin
2011,2004,https://www.bast.de/videos/2011/zst2004.zip,True,True,True,berlin
2011,2006,https://www.bast.de/videos/2011/zst2006.zip,True,True,False,berlin
2011,5674,https://www.bast.de/videos/2011/zst5674.zip,True,True,False,cologne
2011,5061,https://www.bast.de/videos/2011/zst5061.zip,True,True,False,duesseldorf
2011,5670,https://www.bast.de/videos/2011/zst5670.zip,True,True,False,duesseldorf
2011,2005,https://www.bast.de/videos/2011/zst2005.zip,True,True,True,berlin
2011,5014,https://www.bast.de/videos/2011/zst5014.zip,True,True,False,duesseldorf
2011,5601,https://www.bast.de/videos/2011/zst5601.zip,True,True,False,duesseldorf
2011,5027,https://www.bast.de/videos/2011/zst5027.zip,True,True,False,duesseldorf
2011,5030,https://www.bast.de/videos/2011/zst5030.zip,True,True,False,duesseldorf
2011,5040,https://www.bast.de/videos/2011/zst5040.zip,True,True,False,duesseldorf
2011,5686,https://www.bast.de/videos/2011/zst5686.zip,True,True,False,duesseldorf
2011,3629,https://www.bast.de/videos/2011/zst3629.zip,True,True,False,berlin
2011,3602,https://www.bast.de/videos/2011/zst3602.zip,True,True,False,berlin
2011,3667,https://www.bast.de/videos/2011/zst3667.zip,True,True,False,berlin
2011,3606,https://www.bast.de/videos/2011/zst3606.zip,True,True,False,berlin
2011,5049,https://www.bast.de/videos/2011/zst5049.zip,True,True,False,cologne
2011,5053,https://www.bast.de/videos/2011/zst5053.zip,True,True,False,cologne
2011,5004,https://www.bast.de/videos/2011/zst5004.zip,True,True,False,cologne
2011,5021,https://www.bast.de/videos/2011/zst5021.zip,True,True,False,cologne
2011,5655,https://www.bast.de/videos/2011/zst5655.zip,True,True,False,duesseldorf
2011,5065,https://www.bast.de/videos/2011/zst5065.zip,True,True,False,duesseldorf
2011,5673,https://www.bast.de/videos/2011/zst5673.zip,True,True,False,cologne
2011,5672,https://www.bast.de/videos/2011/zst5672.zip,True,True,False,cologne
2011,5048,https://www.bast.de/videos/2011/zst5048.zip,True,True,False,cologne
2011,5032,https://www.bast.de/videos/2011/zst5032.zip,True,True,False,cologne
2010,5262,https://www.bast.de/videos/2010/zst5262.zip,True,True,False,duesseldorf
2011,5010,https://www.bast.de/videos/2011/zst5010.zip,True,True,False,cologne
2010,3625,https://www.bast.de/videos/2010/zst3625.zip,True,True,False,berlin
2010,3718,https://www.bast.de/videos/2010/zst3718.zip,True,True,False,berlin
2010,3717,https://www.bast.de/videos/2010/zst3717.zip,True,True,False,berlin
2010,5031,https://www.bast.de/videos/2010/zst5031.zip,True,True,False,duesseldorf
2010,2066,https://www.bast.de/videos/2010/zst2066.zip,True,True,True,berlin
2010,2063,https://www.bast.de/videos/2010/zst2063.zip,True,True,True,berlin
2010,2062,https://www.bast.de/videos/2010/zst2062.zip,True,True,True,berlin
2010,3632,https://www.bast.de/videos/2010/zst3632.zip,True,True,False,berlin
2010,2065,https://www.bast.de/videos/2010/zst2065.zip,True,True,True,berlin
2010,5036,https://www.bast.de/videos/2010/zst5036.zip,True,True,False,cologne
2010,3615,https://www.bast.de/videos/2010/zst3615.zip,True,True,False,berlin
2010,2061,https://www.bast.de/videos/2010/zst2061.zip,True,True,True,berlin
2010,2002,https://www.bast.de/videos/2010/zst2002.zip,True,True,True,berlin
2010,2064,https://www.bast.de/videos/2010/zst2064.zip,True,True,True,berlin
2010,2013,https://www.bast.de/videos/2010/zst2013.zip,True,True,True,berlin
2010,3614,https://www.bast.de/videos/2010/zst3614.zip,True,True,False,berlin
2010,2011,https://www.bast.de/videos/2010/zst2011.zip,True,True,True,berlin
2010,3631,https://www.bast.de/videos/2010/zst3631.zip,True,True,True,berlin
